2021-06-04 10:56:27,053 - Epoch: 82000	MRR: 0.409	Hits@10: 0.452	Hits@5: 0.436	Hits@1: 0.384
2021-06-04 10:58:46,923 - Epoch: 83000	MRR: 0.410	Hits@10: 0.454	Hits@5: 0.438	Hits@1: 0.383
2021-06-04 11:01:06,996 - Epoch: 84000	MRR: 0.412	Hits@10: 0.453	Hits@5: 0.438	Hits@1: 0.387
2021-06-04 11:03:24,912 - Epoch: 85000	MRR: 0.375	Hits@10: 0.412	Hits@5: 0.395	Hits@1: 0.352
2021-06-04 11:05:45,100 - Epoch: 86000	MRR: 0.369	Hits@10: 0.411	Hits@5: 0.397	Hits@1: 0.344
2021-06-04 11:08:02,916 - Epoch: 87000	MRR: 0.371	Hits@10: 0.411	Hits@5: 0.398	Hits@1: 0.346
2021-06-04 11:10:20,885 - Epoch: 88000	MRR: 0.374	Hits@10: 0.413	Hits@5: 0.396	Hits@1: 0.349
2021-06-04 11:12:40,812 - Epoch: 89000	MRR: 0.370	Hits@10: 0.411	Hits@5: 0.396	Hits@1: 0.344
2021-06-04 11:15:00,882 - Epoch: 90000	MRR: 0.370	Hits@10: 0.411	Hits@5: 0.398	Hits@1: 0.343
2021-06-04 11:17:19,239 - Epoch: 91000	MRR: 0.371	Hits@10: 0.411	Hits@5: 0.398	Hits@1: 0.345
2021-06-04 11:19:39,326 - Epoch: 92000	MRR: 0.370	Hits@10: 0.409	Hits@5: 0.396	Hits@1: 0.344
2021-06-04 11:21:57,204 - Epoch: 93000	MRR: 0.375	Hits@10: 0.411	Hits@5: 0.399	Hits@1: 0.351
2021-06-04 11:24:15,554 - Epoch: 94000	MRR: 0.381	Hits@10: 0.416	Hits@5: 0.404	Hits@1: 0.356
2021-06-04 11:24:23,544 - Reload state_dict from state/Wiki3000_5shot_400emb/state_dict
2021-06-04 11:24:49,184 - Epoch: None	MRR: 0.331	Hits@10: 0.417	Hits@5: 0.373	Hits@1: 0.292
